mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
52343615,28,28220,2020,2,1,2,481
52343615,28,28220,2020,2,2,0,410
52343615,28,28220,2020,2,2,1,534
52343615,28,28220,2020,2,2,2,492
52343616,28,28220,2020,2,0,0,6447
52343616,28,28220,2020,2,0,1,2738
52343616,28,28220,2020,2,0,2,4235
52343616,28,28220,2020,2,1,0,4791
52343616,28,28220,2020,2,1,1,2945
52343616,28,28220,2020,2,1,2,3703
52343616,28,28220,2020,2,2,0,5419
52343616,28,28220,2020,2,2,1,2867
52343616,28,28220,2020,2,2,2,3905
52343617,28,28220,2020,2,0,0,4491
52343617,28,28220,2020,2,0,1,4104
52343617,28,28220,2020,2,0,2,4391
52343617,28,28220,2020,2,1,0,5052
52343617,28,28220,2020,2,1,1,4511
52343617,28,28220,2020,2,1,2,4809
52343617,28,28220,2020,2,2,0,4839
52343617,28,28220,2020,2,2,1,4357
52343617,28,28220,2020,2,2,2,4651
52343618,28,28220,2020,2,0,0,389
52343618,28,28220,2020,2,0,1,596
52343618,28,28220,2020,2,0,2,507
52343618,28,28220,2020,2,1,0,364
52343618,28,28220,2020,2,1,1,509
52343618,28,28220,2020,2,1,2,419
52343618,28,28220,2020,2,2,0,373
52343618,28,28220,2020,2,2,1,542
52343618,28,28220,2020,2,2,2,452
52343619,28,28220,2020,2,0,0,267
52343619,28,28220,2020,2,0,1,332
52343619,28,28220,2020,2,0,2,326
52343619,28,28220,2020,2,1,0,96
52343619,28,28220,2020,2,1,1,332
52343619,28,28220,2020,2,1,2,230
52343619,28,28220,2020,2,2,0,161
52343619,28,28220,2020,2,2,1,332
52343619,28,28220,2020,2,2,2,267
52343624,28,28220,2020,2,0,0,256
52343624,28,28220,2020,2,0,1,387
52343624,28,28220,2020,2,0,2,320
52343624,28,28220,2020,2,1,0,133
52343624,28,28220,2020,2,1,1,403
52343624,28,28220,2020,2,1,2,254
52343624,28,28220,2020,2,2,0,180
52343624,28,28220,2020,2,2,1,397
52343624,28,28220,2020,2,2,2,279
52343625,28,28220,2020,2,0,0,602
52343625,28,28220,2020,2,0,1,636
52343625,28,28220,2020,2,0,2,602
52343625,28,28220,2020,2,1,0,709
52343625,28,28220,2020,2,1,1,537
52343625,28,28220,2020,2,1,2,598
52343625,28,28220,2020,2,2,0,668
52343625,28,28220,2020,2,2,1,575
52343625,28,28220,2020,2,2,2,599
52343626,28,28220,2020,2,0,0,2264
52343626,28,28220,2020,2,0,1,2946
52343626,28,28220,2020,2,0,2,2654
52343626,28,28220,2020,2,1,0,1480
52343626,28,28220,2020,2,1,1,2986
52343626,28,28220,2020,2,1,2,2278
52343626,28,28220,2020,2,2,0,1777
52343626,28,28220,2020,2,2,1,2971
52343626,28,28220,2020,2,2,2,2420
52343627,28,28220,2020,2,0,0,317
52343627,28,28220,2020,2,0,1,295
52343627,28,28220,2020,2,0,2,315
52343627,28,28220,2020,2,1,0,161
52343627,28,28220,2020,2,1,1,301
52343627,28,28220,2020,2,1,2,253
52343627,28,28220,2020,2,2,0,220
52343627,28,28220,2020,2,2,1,299
52343627,28,28220,2020,2,2,2,277
52343628,28,28220,2020,2,0,0,570
52343628,28,28220,2020,2,0,1,621
52343628,28,28220,2020,2,0,2,540
52343628,28,28220,2020,2,1,0,904
52343628,28,28220,2020,2,1,1,622
52343628,28,28220,2020,2,1,2,776
52343628,28,28220,2020,2,2,0,777
52343628,28,28220,2020,2,2,1,622
52343628,28,28220,2020,2,2,2,686
52343629,28,28220,2020,2,0,0,341
52343629,28,28220,2020,2,0,1,362
52343629,28,28220,2020,2,0,2,346
52343629,28,28220,2020,2,1,0,362
52343629,28,28220,2020,2,1,1,439
52343629,28,28220,2020,2,1,2,444
52343629,28,28220,2020,2,2,0,354
52343629,28,28220,2020,2,2,1,410
52343629,28,28220,2020,2,2,2,407
52343634,28,28220,2020,2,0,0,346
52343634,28,28220,2020,2,0,1,226
52343634,28,28220,2020,2,0,2,296
52343634,28,28220,2020,2,1,0,428
52343634,28,28220,2020,2,1,1,215
52343634,28,28220,2020,2,1,2,302
52343634,28,28220,2020,2,2,0,397
52343634,28,28220,2020,2,2,1,219
52343634,28,28220,2020,2,2,2,300
52343635,28,28220,2020,2,0,0,130
52343635,28,28220,2020,2,0,1,48
52343635,28,28220,2020,2,0,2,89
52343635,28,28220,2020,2,1,0,71
52343635,28,28220,2020,2,1,1,21
52343635,28,28220,2020,2,1,2,49
52343635,28,28220,2020,2,2,0,93
52343635,28,28220,2020,2,2,1,31
52343635,28,28220,2020,2,2,2,64
52343636,28,28220,2020,2,0,0,25
52343636,28,28220,2020,2,1,0,12
52343636,28,28220,2020,2,1,1,16
52343636,28,28220,2020,2,1,2,12
52343636,28,28220,2020,2,2,0,17
52343636,28,28220,2020,2,2,1,12
52343636,28,28220,2020,2,2,2,11
52343637,28,28220,2020,2,0,0,166
52343637,28,28220,2020,2,0,1,231
52343637,28,28220,2020,2,0,2,205
52343637,28,28220,2020,2,1,0,151
52343637,28,28220,2020,2,1,1,260
52343637,28,28220,2020,2,1,2,205
52343637,28,28220,2020,2,2,0,156
52343637,28,28220,2020,2,2,1,249
52343637,28,28220,2020,2,2,2,205
52343638,28,28220,2020,2,0,0,308
52343638,28,28220,2020,2,0,1,360
52343638,28,28220,2020,2,0,2,341
52343638,28,28220,2020,2,1,0,483
52343638,28,28220,2020,2,1,1,353
52343638,28,28220,2020,2,1,2,407
52343638,28,28220,2020,2,2,0,417
52343638,28,28220,2020,2,2,1,356
52343638,28,28220,2020,2,2,2,382
52343639,28,28220,2020,2,0,0,342
52343639,28,28220,2020,2,0,1,461
52343639,28,28220,2020,2,0,2,384
52343639,28,28220,2020,2,1,0,290
52343639,28,28220,2020,2,1,1,447
52343639,28,28220,2020,2,1,2,375
52343639,28,28220,2020,2,2,0,310
52343639,28,28220,2020,2,2,1,453
52343639,28,28220,2020,2,2,2,378
52343644,28,28220,2020,2,0,0,450
52343644,28,28220,2020,2,0,1,627
52343644,28,28220,2020,2,0,2,562
52343644,28,28220,2020,2,1,0,299
52343644,28,28220,2020,2,1,1,647
52343644,28,28220,2020,2,1,2,455
52343644,28,28220,2020,2,2,0,356
52343644,28,28220,2020,2,2,1,640
52343644,28,28220,2020,2,2,2,496
52343645,28,28220,2020,2,0,0,122
52343645,28,28220,2020,2,0,1,122
52343645,28,28220,2020,2,0,2,123
52343645,28,28220,2020,2,1,0,29
52343645,28,28220,2020,2,1,1,131
52343645,28,28220,2020,2,1,2,73
52343645,28,28220,2020,2,2,0,64
52343645,28,28220,2020,2,2,1,128
52343645,28,28220,2020,2,2,2,92
52343646,28,28220,2020,2,0,0,27
52343646,28,28220,2020,2,0,2,11
52343646,28,28220,2020,2,1,0,258
52343646,28,28220,2020,2,1,2,104
52343646,28,28220,2020,2,2,0,170
52343646,28,28220,2020,2,2,2,69
52343647,28,28220,2020,2,0,0,34
52343647,28,28220,2020,2,0,1,23
52343647,28,28220,2020,2,0,2,28
52343647,28,28220,2020,2,1,0,97
52343647,28,28220,2020,2,1,1,16
52343647,28,28220,2020,2,1,2,58
52343647,28,28220,2020,2,2,0,73
52343647,28,28220,2020,2,2,1,18
52343647,28,28220,2020,2,2,2,47
52343648,28,28220,2020,2,0,0,628
52343648,28,28220,2020,2,0,1,800
52343648,28,28220,2020,2,0,2,721
52343648,28,28220,2020,2,1,0,787
52343648,28,28220,2020,2,1,1,795
52343648,28,28220,2020,2,1,2,768
52343648,28,28220,2020,2,2,0,727
52343648,28,28220,2020,2,2,1,797
52343648,28,28220,2020,2,2,2,750
52343649,28,28220,2020,2,0,0,390
52343649,28,28220,2020,2,0,1,355
52343649,28,28220,2020,2,0,2,394
52343649,28,28220,2020,2,1,0,532
52343649,28,28220,2020,2,1,1,442
52343649,28,28220,2020,2,1,2,495
52343649,28,28220,2020,2,2,0,478
52343649,28,28220,2020,2,2,1,409
52343649,28,28220,2020,2,2,2,456
52343656,28,28220,2020,2,0,0,161
52343656,28,28220,2020,2,0,1,80
52343656,28,28220,2020,2,0,2,136
52343656,28,28220,2020,2,1,0,227
52343656,28,28220,2020,2,1,1,41
52343656,28,28220,2020,2,1,2,135
52343656,28,28220,2020,2,2,0,202
52343656,28,28220,2020,2,2,1,56
52343656,28,28220,2020,2,2,2,135
52343657,28,28220,2020,2,0,0,269
52343657,28,28220,2020,2,0,1,326
52343657,28,28220,2020,2,0,2,307
52343657,28,28220,2020,2,1,0,422
52343657,28,28220,2020,2,1,1,317
52343657,28,28220,2020,2,1,2,359
52343657,28,28220,2020,2,2,0,364
52343657,28,28220,2020,2,2,1,321
52343657,28,28220,2020,2,2,2,339
52343658,28,28220,2020,2,0,0,19
52343659,28,28220,2020,2,0,0,175
52343659,28,28220,2020,2,0,1,77
52343659,28,28220,2020,2,0,2,132
52343659,28,28220,2020,2,1,0,206
52343659,28,28220,2020,2,1,1,57
52343659,28,28220,2020,2,1,2,141
52343659,28,28220,2020,2,2,0,194
52343659,28,28220,2020,2,2,1,65
52343659,28,28220,2020,2,2,2,138
52343666,28,28220,2020,2,0,0,155
52343666,28,28220,2020,2,0,1,188
52343666,28,28220,2020,2,0,2,161
52343666,28,28220,2020,2,1,0,188
52343666,28,28220,2020,2,1,1,166
52343666,28,28220,2020,2,1,2,169
52343666,28,28220,2020,2,2,0,175
52343666,28,28220,2020,2,2,1,174
52343666,28,28220,2020,2,2,2,166
52343667,28,28220,2020,2,0,0,292
52343667,28,28220,2020,2,0,1,307
52343667,28,28220,2020,2,0,2,290
52343667,28,28220,2020,2,1,0,246
52343667,28,28220,2020,2,1,1,324
52343667,28,28220,2020,2,1,2,285
52343667,28,28220,2020,2,2,0,263
52343667,28,28220,2020,2,2,1,318
52343667,28,28220,2020,2,2,2,287
52343668,28,28220,2020,2,0,0,58
52343668,28,28220,2020,2,0,1,128
52343668,28,28220,2020,2,0,2,109
52343668,28,28220,2020,2,1,1,142
52343668,28,28220,2020,2,1,2,95
52343668,28,28220,2020,2,2,0,23
52343668,28,28220,2020,2,2,1,137
52343668,28,28220,2020,2,2,2,100
52343675,28,28220,2020,2,0,0,364
52343675,28,28220,2020,2,0,1,559
52343675,28,28220,2020,2,0,2,467
52343675,28,28220,2020,2,1,0,98
52343675,28,28220,2020,2,1,1,598
52343675,28,28220,2020,2,1,2,361
52343675,28,28220,2020,2,2,0,199
52343675,28,28220,2020,2,2,1,583
52343675,28,28220,2020,2,2,2,401
52343677,28,28220,2020,2,0,0,173
52343677,28,28220,2020,2,0,1,272
52343677,28,28220,2020,2,0,2,216
52343677,28,28220,2020,2,1,0,24
52343677,28,28220,2020,2,1,1,268
52343677,28,28220,2020,2,1,2,142
52343677,28,28220,2020,2,2,0,81
52343677,28,28220,2020,2,2,1,270
52343677,28,28220,2020,2,2,2,170
52343678,28,28220,2020,2,1,0,10
52343678,28,28220,2020,2,1,1,24
52343678,28,28220,2020,2,1,2,16
52343678,28,28220,2020,2,2,1,15
52343678,28,28220,2020,2,2,2,11
52343679,28,28220,2020,2,0,0,13
52343687,28,28220,2020,2,0,0,153
52343687,28,28220,2020,2,0,1,153
52343687,28,28220,2020,2,0,2,162
52343687,28,28220,2020,2,1,0,144
52343687,28,28220,2020,2,1,1,145
52343687,28,28220,2020,2,1,2,137
52343687,28,28220,2020,2,2,0,147
52343687,28,28220,2020,2,2,1,148
52343687,28,28220,2020,2,2,2,147
52343688,28,28220,2020,2,0,1,13
52343688,28,28220,2020,2,1,1,16
52343688,28,28220,2020,2,2,1,15
52343697,28,28220,2020,2,0,0,107
52343697,28,28220,2020,2,0,1,139
52343697,28,28220,2020,2,0,2,137
52343697,28,28220,2020,2,1,1,106
52343697,28,28220,2020,2,1,2,76
52343697,28,28220,2020,2,2,0,44
52343697,28,28220,2020,2,2,1,118
52343697,28,28220,2020,2,2,2,99
52343700,28,28220,2020,2,0,0,369
52343700,28,28220,2020,2,0,1,464
52343700,28,28220,2020,2,0,2,415
52343700,28,28220,2020,2,1,0,291
52343700,28,28220,2020,2,1,1,570
52343700,28,28220,2020,2,1,2,432
52343700,28,28220,2020,2,2,0,321
52343700,28,28220,2020,2,2,1,530
52343700,28,28220,2020,2,2,2,425
52343701,28,28220,2020,2,0,0,254
52343701,28,28220,2020,2,0,1,379
52343701,28,28220,2020,2,0,2,307
52343701,28,28220,2020,2,1,0,531
52343701,28,28220,2020,2,1,1,378
52343701,28,28220,2020,2,1,2,449
52343701,28,28220,2020,2,2,0,426
52343701,28,28220,2020,2,2,1,378
52343701,28,28220,2020,2,2,2,395
52343702,28,28220,2020,2,0,0,317
52343702,28,28220,2020,2,0,1,284
52343702,28,28220,2020,2,0,2,301
52343702,28,28220,2020,2,1,0,341
52343702,28,28220,2020,2,1,1,253
52343702,28,28220,2020,2,1,2,291
52343702,28,28220,2020,2,2,0,332
52343702,28,28220,2020,2,2,1,265
52343702,28,28220,2020,2,2,2,295
52343710,28,28220,2020,2,0,0,26
52343710,28,28220,2020,2,0,2,14
52343710,28,28220,2020,2,1,0,35
52343710,28,28220,2020,2,1,1,24
52343710,28,28220,2020,2,1,2,27
52343710,28,28220,2020,2,2,0,32
52343710,28,28220,2020,2,2,1,16
52343710,28,28220,2020,2,2,2,22
52343711,28,28220,2020,2,0,0,173
52343711,28,28220,2020,2,0,1,91
52343711,28,28220,2020,2,0,2,137
52343711,28,28220,2020,2,1,0,117
52343711,28,28220,2020,2,1,1,138
52343711,28,28220,2020,2,1,2,138
52343711,28,28220,2020,2,2,0,138
52343711,28,28220,2020,2,2,1,120
52343711,28,28220,2020,2,2,2,138
52343713,28,28220,2020,2,0,0,290
52343713,28,28220,2020,2,0,1,326
52343713,28,28220,2020,2,0,2,322
52343713,28,28220,2020,2,1,0,221
52343713,28,28220,2020,2,1,1,364
52343713,28,28220,2020,2,1,2,309
52343713,28,28220,2020,2,2,0,247
52343713,28,28220,2020,2,2,1,349
52343713,28,28220,2020,2,2,2,314
52343720,28,28220,2020,2,0,0,187
52343720,28,28220,2020,2,0,1,146
52343720,28,28220,2020,2,0,2,182
52343720,28,28220,2020,2,1,0,414
52343720,28,28220,2020,2,1,1,176
52343720,28,28220,2020,2,1,2,273
52343720,28,28220,2020,2,2,0,328
52343720,28,28220,2020,2,2,1,164
52343720,28,28220,2020,2,2,2,239
52343721,28,28220,2020,2,0,0,353
52343721,28,28220,2020,2,0,1,745
52343721,28,28220,2020,2,0,2,535
52343721,28,28220,2020,2,1,0,103
52343721,28,28220,2020,2,1,1,734
52343721,28,28220,2020,2,1,2,378
52343721,28,28220,2020,2,2,0,198
52343721,28,28220,2020,2,2,1,738
52343721,28,28220,2020,2,2,2,437
52343722,28,28220,2020,2,0,0,162
52343722,28,28220,2020,2,0,2,62
52343722,28,28220,2020,2,1,0,160
52343722,28,28220,2020,2,1,1,32
52343722,28,28220,2020,2,1,2,96
52343722,28,28220,2020,2,2,0,161
52343722,28,28220,2020,2,2,1,21
52343722,28,28220,2020,2,2,2,83
52343723,28,28220,2020,2,0,0,170
52343723,28,28220,2020,2,0,1,180
52343723,28,28220,2020,2,0,2,187
52343723,28,28220,2020,2,1,0,169
52343723,28,28220,2020,2,1,1,184
52343723,28,28220,2020,2,1,2,172
52343723,28,28220,2020,2,2,0,170
52343723,28,28220,2020,2,2,1,183
52343723,28,28220,2020,2,2,2,178
52343724,28,28220,2020,2,0,0,96
52343724,28,28220,2020,2,0,1,101
52343724,28,28220,2020,2,0,2,78
52343724,28,28220,2020,2,1,0,101
52343724,28,28220,2020,2,1,1,44
52343724,28,28220,2020,2,1,2,71
52343724,28,28220,2020,2,2,0,99
52343724,28,28220,2020,2,2,1,66
52343724,28,28220,2020,2,2,2,74
52343730,28,28220,2020,2,0,0,209
52343730,28,28220,2020,2,0,1,80
52343730,28,28220,2020,2,0,2,119
52343730,28,28220,2020,2,1,0,161
52343730,28,28220,2020,2,1,1,47
52343730,28,28220,2020,2,1,2,89
52343730,28,28220,2020,2,2,0,179
52343730,28,28220,2020,2,2,1,60
52343730,28,28220,2020,2,2,2,101
52343731,28,28220,2020,2,0,0,46
52343731,28,28220,2020,2,0,2,18
52343731,28,28220,2020,2,1,0,150
52343731,28,28220,2020,2,1,2,73
52343731,28,28220,2020,2,2,0,111
52343731,28,28220,2020,2,2,2,52
52343732,28,28220,2020,2,0,0,313
52343732,28,28220,2020,2,0,1,232
52343732,28,28220,2020,2,0,2,273
52343732,28,28220,2020,2,1,0,285
52343732,28,28220,2020,2,1,1,234
52343732,28,28220,2020,2,1,2,258
52343732,28,28220,2020,2,2,0,296
52343732,28,28220,2020,2,2,1,233
52343732,28,28220,2020,2,2,2,264
52343733,28,28220,2020,2,0,0,96
52343733,28,28220,2020,2,0,1,103
52343733,28,28220,2020,2,0,2,100
52343733,28,28220,2020,2,1,0,108
52343733,28,28220,2020,2,1,1,177
52343733,28,28220,2020,2,1,2,124
52343733,28,28220,2020,2,2,0,103
52343733,28,28220,2020,2,2,1,149
52343733,28,28220,2020,2,2,2,115
52343734,28,28220,2020,2,0,0,412
52343734,28,28220,2020,2,0,1,327
52343734,28,28220,2020,2,0,2,376
52343734,28,28220,2020,2,1,0,469
52343734,28,28220,2020,2,1,1,369
52343734,28,28220,2020,2,1,2,423
52343734,28,28220,2020,2,2,0,448
52343734,28,28220,2020,2,2,1,353
52343734,28,28220,2020,2,2,2,405
52343740,28,28220,2020,2,0,0,215
52343740,28,28220,2020,2,0,1,195
52343740,28,28220,2020,2,0,2,196
52343740,28,28220,2020,2,1,0,270
52343740,28,28220,2020,2,1,1,154
52343740,28,28220,2020,2,1,2,210
52343740,28,28220,2020,2,2,0,249
52343740,28,28220,2020,2,2,1,169
52343740,28,28220,2020,2,2,2,205
52343741,28,28220,2020,2,0,0,87
52343741,28,28220,2020,2,0,1,149
52343741,28,28220,2020,2,0,2,108
52343741,28,28220,2020,2,1,0,310
52343741,28,28220,2020,2,1,1,149
52343741,28,28220,2020,2,1,2,200
52343741,28,28220,2020,2,2,0,226
52343741,28,28220,2020,2,2,1,149
52343741,28,28220,2020,2,2,2,165
52343742,28,28220,2020,2,0,0,223
52343742,28,28220,2020,2,0,1,258
52343742,28,28220,2020,2,0,2,234
52343742,28,28220,2020,2,1,0,166
52343742,28,28220,2020,2,1,1,323
52343742,28,28220,2020,2,1,2,241
52343742,28,28220,2020,2,2,0,187
52343742,28,28220,2020,2,2,1,298
52343742,28,28220,2020,2,2,2,238
52343750,28,28220,2020,2,0,0,505
52343750,28,28220,2020,2,0,1,753
52343750,28,28220,2020,2,0,2,635
52343750,28,28220,2020,2,1,0,349
52343750,28,28220,2020,2,1,1,731
52343750,28,28220,2020,2,1,2,578
52343750,28,28220,2020,2,2,0,408
52343750,28,28220,2020,2,2,1,739
52343750,28,28220,2020,2,2,2,600
52343751,28,28220,2020,2,0,0,10
52343751,28,28220,2020,2,0,1,17
52343751,28,28220,2020,2,0,2,13
52343751,28,28220,2020,2,1,0,23
52343751,28,28220,2020,2,1,2,15
52343751,28,28220,2020,2,2,0,18
52343751,28,28220,2020,2,2,1,11
52343751,28,28220,2020,2,2,2,15
52343760,28,28220,2020,2,0,1,123
52343760,28,28220,2020,2,0,2,56
52343760,28,28220,2020,2,1,0,18
52343760,28,28220,2020,2,1,1,138
52343760,28,28220,2020,2,1,2,67
52343760,28,28220,2020,2,2,0,13
52343760,28,28220,2020,2,2,1,132
52343760,28,28220,2020,2,2,2,63
52353059,28,28221,2020,2,0,0,51
52353059,28,28221,2020,2,0,1,78
52353059,28,28221,2020,2,0,2,61
52353059,28,28221,2020,2,1,0,16
52353059,28,28221,2020,2,1,1,19
52353059,28,28221,2020,2,1,2,26
52353059,28,28221,2020,2,2,0,29
52353059,28,28221,2020,2,2,1,42
52353059,28,28221,2020,2,2,2,39
52353067,28,28221,2020,2,0,0,58
52353067,28,28221,2020,2,0,1,43
52353067,28,28221,2020,2,0,2,42
52353067,28,28221,2020,2,1,0,32
52353067,28,28221,2020,2,1,2,17
52353067,28,28221,2020,2,2,0,42
52353067,28,28221,2020,2,2,1,18
52353067,28,28221,2020,2,2,2,26
52353068,28,28221,2020,2,0,0,139
52353068,28,28221,2020,2,0,1,144
52353068,28,28221,2020,2,0,2,139
52353068,28,28221,2020,2,1,0,129
52353068,28,28221,2020,2,1,1,132
52353068,28,28221,2020,2,1,2,130
52353068,28,28221,2020,2,2,0,133
52353068,28,28221,2020,2,2,1,136
52353068,28,28221,2020,2,2,2,134
52353069,28,28221,2020,2,0,0,81
52353069,28,28221,2020,2,0,1,103
52353069,28,28221,2020,2,0,2,97
52353069,28,28221,2020,2,1,0,37
52353069,28,28221,2020,2,1,1,103
52353069,28,28221,2020,2,1,2,67
52353069,28,28221,2020,2,2,0,54
52353069,28,28221,2020,2,2,1,103
52353069,28,28221,2020,2,2,2,78
52353078,28,28221,2020,2,0,0,129
52353078,28,28221,2020,2,0,1,163
52353078,28,28221,2020,2,0,2,154
52353078,28,28221,2020,2,1,0,269
52353078,28,28221,2020,2,1,1,189
52353078,28,28221,2020,2,1,2,208
52353078,28,28221,2020,2,2,0,216
52353078,28,28221,2020,2,2,1,179
52353078,28,28221,2020,2,2,2,188
52353087,28,28221,2020,2,0,0,56
52353087,28,28221,2020,2,0,1,70
52353087,28,28221,2020,2,0,2,69
52353087,28,28221,2020,2,1,0,31
52353087,28,28221,2020,2,1,1,62
52353087,28,28221,2020,2,1,2,52
52353087,28,28221,2020,2,2,0,40
52353087,28,28221,2020,2,2,1,65
52353087,28,28221,2020,2,2,2,58
52353088,28,28221,2020,2,0,0,33
52353088,28,28221,2020,2,0,1,59
52353088,28,28221,2020,2,0,2,53
52353088,28,28221,2020,2,1,0,24
52353088,28,28221,2020,2,1,1,46
52353088,28,28221,2020,2,1,2,54
52353088,28,28221,2020,2,2,0,28
52353088,28,28221,2020,2,2,1,51
52353088,28,28221,2020,2,2,2,54
52353097,28,28221,2020,2,0,0,125
52353097,28,28221,2020,2,0,1,175
52353097,28,28221,2020,2,0,2,144
52353097,28,28221,2020,2,1,0,99
52353097,28,28221,2020,2,1,1,170
52353097,28,28221,2020,2,1,2,138
52353097,28,28221,2020,2,2,0,109
52353097,28,28221,2020,2,2,1,172
52353097,28,28221,2020,2,2,2,140
52353098,28,28221,2020,2,0,0,203
52353098,28,28221,2020,2,0,1,86
52353098,28,28221,2020,2,0,2,128
52353098,28,28221,2020,2,1,0,89
52353098,28,28221,2020,2,1,1,53
52353098,28,28221,2020,2,1,2,72
52353098,28,28221,2020,2,2,0,132
52353098,28,28221,2020,2,2,1,66
52353098,28,28221,2020,2,2,2,93
52353150,28,28221,2020,2,0,0,295
52353150,28,28221,2020,2,0,1,195
52353150,28,28221,2020,2,0,2,243
52353150,28,28221,2020,2,1,0,169
52353150,28,28221,2020,2,1,1,170
52353150,28,28221,2020,2,1,2,175
52353150,28,28221,2020,2,2,0,217
52353150,28,28221,2020,2,2,1,180
52353150,28,28221,2020,2,2,2,200
52353160,28,28221,2020,2,0,0,131
52353160,28,28221,2020,2,0,1,88
52353160,28,28221,2020,2,0,2,116
52353160,28,28221,2020,2,1,0,171
52353160,28,28221,2020,2,1,1,164
52353160,28,28221,2020,2,1,2,166
52353160,28,28221,2020,2,2,0,156
52353160,28,28221,2020,2,2,1,135
52353160,28,28221,2020,2,2,2,147
52353170,28,28221,2020,2,0,0,450
52353170,28,28221,2020,2,0,1,337
52353170,28,28221,2020,2,0,2,347
52353170,28,28221,2020,2,1,0,355
52353170,28,28221,2020,2,1,1,315
52353170,28,28221,2020,2,1,2,324
52353170,28,28221,2020,2,2,0,391
52353170,28,28221,2020,2,2,1,324
52353170,28,28221,2020,2,2,2,333
52353180,28,28221,2020,2,0,0,272
52353180,28,28221,2020,2,0,1,202
52353180,28,28221,2020,2,0,2,218
52353180,28,28221,2020,2,1,0,222
52353180,28,28221,2020,2,1,1,183
52353180,28,28221,2020,2,1,2,186
52353180,28,28221,2020,2,2,0,241
52353180,28,28221,2020,2,2,1,190
52353180,28,28221,2020,2,2,2,198
52353190,28,28221,2020,2,0,0,57
52353190,28,28221,2020,2,0,1,13
52353190,28,28221,2020,2,0,2,18
52353190,28,28221,2020,2,1,0,39
52353190,28,28221,2020,2,1,1,22
52353190,28,28221,2020,2,1,2,23
52353190,28,28221,2020,2,2,0,46
52353190,28,28221,2020,2,2,1,19
52353190,28,28221,2020,2,2,2,21
52353192,28,28221,2020,2,0,0,284
52353192,28,28221,2020,2,0,1,178
52353192,28,28221,2020,2,0,2,253
52353192,28,28221,2020,2,1,0,266
52353192,28,28221,2020,2,1,1,209
52353192,28,28221,2020,2,1,2,259
52353192,28,28221,2020,2,2,0,273
52353192,28,28221,2020,2,2,1,197
52353192,28,28221,2020,2,2,2,257
52354005,28,28221,2020,2,0,1,11
52354005,28,28221,2020,2,1,0,15
52354005,28,28221,2020,2,1,2,14
52354005,28,28221,2020,2,2,0,10
52354005,28,28221,2020,2,2,2,10
52354006,28,28221,2020,2,0,0,18
52354006,28,28221,2020,2,0,1,24
52354006,28,28221,2020,2,0,2,17
52354006,28,28221,2020,2,1,0,41
52354006,28,28221,2020,2,1,1,21
52354006,28,28221,2020,2,1,2,30
52354006,28,28221,2020,2,2,0,32
52354006,28,28221,2020,2,2,1,22
52354006,28,28221,2020,2,2,2,25
52354007,28,28221,2020,2,0,0,424
52354007,28,28221,2020,2,0,1,398
52354007,28,28221,2020,2,0,2,434
52354007,28,28221,2020,2,1,0,331
52354007,28,28221,2020,2,1,1,455
52354007,28,28221,2020,2,1,2,424
52354007,28,28221,2020,2,2,0,366
52354007,28,28221,2020,2,2,1,433
52354007,28,28221,2020,2,2,2,428
52354008,28,28221,2020,2,0,0,114
52354008,28,28221,2020,2,0,1,44
52354008,28,28221,2020,2,0,2,69
52354008,28,28221,2020,2,1,0,138
52354008,28,28221,2020,2,1,1,67
52354008,28,28221,2020,2,1,2,105
52354008,28,28221,2020,2,2,0,128
52354008,28,28221,2020,2,2,1,58
52354008,28,28221,2020,2,2,2,91
52354009,28,28221,2020,2,0,0,74
52354009,28,28221,2020,2,0,2,24
52354009,28,28221,2020,2,1,0,84
52354009,28,28221,2020,2,1,2,40
52354009,28,28221,2020,2,2,0,80
52354009,28,28221,2020,2,2,2,34
52354016,28,28221,2020,2,0,0,16
52354016,28,28221,2020,2,0,1,107
52354016,28,28221,2020,2,0,2,65
52354016,28,28221,2020,2,1,1,81
52354016,28,28221,2020,2,1,2,56
52354016,28,28221,2020,2,2,0,10
52354016,28,28221,2020,2,2,1,91
52354016,28,28221,2020,2,2,2,59
52354017,28,28221,2020,2,0,0,14
52354017,28,28221,2020,2,0,1,61
52354017,28,28221,2020,2,0,2,35
52354017,28,28221,2020,2,1,0,10
52354017,28,28221,2020,2,1,1,123
52354017,28,28221,2020,2,1,2,60
52354017,28,28221,2020,2,2,0,12
52354017,28,28221,2020,2,2,1,99
52354017,28,28221,2020,2,2,2,51
52354025,28,28221,2020,2,0,0,10
52354026,28,28221,2020,2,0,0,148
52354026,28,28221,2020,2,0,1,12
52354026,28,28221,2020,2,0,2,61
52354026,28,28221,2020,2,1,0,33
52354026,28,28221,2020,2,1,1,10
52354026,28,28221,2020,2,1,2,15
52354026,28,28221,2020,2,2,0,77
52354026,28,28221,2020,2,2,1,11
52354026,28,28221,2020,2,2,2,33
52354027,28,28221,2020,2,0,0,29
52354027,28,28221,2020,2,0,2,17
52354027,28,28221,2020,2,1,0,10
52354027,28,28221,2020,2,2,0,17
52354027,28,28221,2020,2,2,2,10
52354029,28,28221,2020,2,0,0,56
52354029,28,28221,2020,2,0,1,105
52354029,28,28221,2020,2,0,2,86
52354029,28,28221,2020,2,1,0,11
52354029,28,28221,2020,2,1,1,108
52354029,28,28221,2020,2,1,2,57
52354029,28,28221,2020,2,2,0,28
